perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Par:Eden:Space:u(a-b),MaGC:Par:Eden:Space:c(a-b),MaGC:Par:Eden:Space:u(a),MaGC:Par:Eden:Space:u(b),MaGC:Par:Eden:Space:c(a),MaGC:Par:Eden:Space:c(b),MaGC:Par:Eden:Space:i(a),MaGC:Par:Eden:Space:i(b),MaGC:Par:Eden:Space:m(a),MaGC:Par:Eden:Space:m(b),MaGC:CMS:Old:Gen:u(a-b),MaGC:CMS:Old:Gen:c(a-b),MaGC:CMS:Old:Gen:u(a),MaGC:CMS:Old:Gen:u(b),MaGC:CMS:Old:Gen:c(a),MaGC:CMS:Old:Gen:c(b),MaGC:CMS:Old:Gen:i(a),MaGC:CMS:Old:Gen:i(b),MaGC:CMS:Old:Gen:m(a),MaGC:CMS:Old:Gen:m(b),MaGC:Par:Survivor:Space:u(a-b),MaGC:Par:Survivor:Space:c(a-b),MaGC:Par:Survivor:Space:u(a),MaGC:Par:Survivor:Space:u(b),MaGC:Par:Survivor:Space:c(a),MaGC:Par:Survivor:Space:c(b),MaGC:Par:Survivor:Space:i(a),MaGC:Par:Survivor:Space:i(b),MaGC:Par:Survivor:Space:m(a),MaGC:Par:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
2115565,209715200,9417576,200297624,2115565,69926912,59793304,10133608,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,516,1.4015733784E10,7.759688E7,175200.0,7.742168E7,2096610.0,2115548,2115556,8,-27959384,0,0,27959384,27983872,27983872,27983872,27983872,27983872,27983872,32,0,59793304,59793272,69926912,69926912,69926912,69926912,69926912,69926912,-414896,0,1105320,1520216,3473408,3473408,3473408,3473408,3473408,3473408
2119638,209715200,9417576,200297624,2119629,69926912,59851704,10075208,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,517,1.4043703496E10,7.765528E7,175200.0,7.748008E7,2100683.0,2119540,2119629,89,-27969712,0,0,27969712,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,59851704,59793304,69926912,69926912,69926912,69926912,69926912,69926912,131880,0,1237200,1105320,3473408,3473408,3473408,3473408,3473408,3473408
2123758,209715200,9417576,200297624,2123757,69926912,59910104,10016808,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,518,1.407165148E10,7.771368E7,175200.0,7.753848E7,2104744.0,2123686,2123690,4,-27947984,0,0,27947984,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,59910104,59851704,69926912,69926912,69926912,69926912,69926912,69926912,-369200,0,868000,1237200,3473408,3473408,3473408,3473408,3473408,3473408
2127793,209715200,9417576,200297624,2127792,69926912,59939304,9987608,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,519,1.4099530384E10,7.774288E7,175200.0,7.756768E7,2108843.0,2127785,2127789,4,-27878904,0,0,27878904,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,59939304,59910104,69926912,69926912,69926912,69926912,69926912,69926912,261944,0,1129944,868000,3473408,3473408,3473408,3473408,3473408,3473408
2132297,209715200,9417576,200297624,2132296,69926912,60026904,9900008,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,520,1.412748796E10,7.783048E7,175200.0,7.765528E7,2113277.0,2132217,2132223,6,-27957576,0,0,27957576,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,60026904,59939304,69926912,69926912,69926912,69926912,69926912,69926912,191912,0,1321856,1129944,3473408,3473408,3473408,3473408,3473408,3473408
2136775,209715200,9417576,200297624,2136774,69926912,60026904,9900008,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,521,1.4155471832E10,7.783048E7,175200.0,7.765528E7,2117727.0,2136669,2136673,4,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,0,0,60026904,60026904,69926912,69926912,69926912,69926912,69926912,69926912,236472,0,1558328,1321856,3473408,3473408,3473408,3473408,3473408,3473408
2140722,209715200,9417576,200297624,2140721,69926912,60114504,9812408,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,522,1.418345404E10,7.791808E7,175200.0,7.774288E7,2121759.0,2140697,2140705,8,-27982208,0,0,27982208,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,60114504,60026904,69926912,69926912,69926912,69926912,69926912,69926912,-209800,0,1348528,1558328,3473408,3473408,3473408,3473408,3473408,3473408
2145078,209715200,9417576,200297624,2145077,69926912,60143704,9783208,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,523,1.4211437912E10,7.794728E7,175200.0,7.777208E7,2126015.0,2144937,2144961,24,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,60143704,60114504,69926912,69926912,69926912,69926912,69926912,69926912,384864,0,1733392,1348528,3473408,3473408,3473408,3473408,3473408,3473408
2149086,209715200,9417576,200297624,2149085,69926912,60143704,9783208,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,524,1.4239421784E10,7.7976624E7,175200.0,7.7801424E7,2130202.0,2149130,2149148,18,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29344,0,60173048,60143704,69926912,69926912,69926912,69926912,69926912,69926912,-216072,0,1517320,1733392,3473408,3473408,3473408,3473408,3473408,3473408
2153088,209715200,9417576,200297624,2153087,69926912,60231376,9695536,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,525,1.4267327024E10,7.8034952E7,175200.0,7.7859752E7,2134131.0,2153071,2153077,6,-27905240,0,0,27905240,27983872,27983872,27983872,27983872,27983872,27983872,58328,0,60231376,60173048,69926912,69926912,69926912,69926912,69926912,69926912,-244408,0,1272912,1517320,3473408,3473408,3473408,3473408,3473408,3473408
2157613,209715200,9417576,200297624,2157613,69926912,60260576,9666336,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,526,1.429530212E10,7.8064152E7,175200.0,7.7888952E7,2138624.0,2157555,2157570,15,-27975096,0,0,27975096,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,60260576,60231376,69926912,69926912,69926912,69926912,69926912,69926912,-374144,0,898768,1272912,3473408,3473408,3473408,3473408,3473408,3473408
2161238,209715200,9417576,200297624,2161237,69926912,60318976,9607936,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,527,1.4323094712E10,7.8122552E7,175200.0,7.7947352E7,2142268.0,2161185,2161214,29,-27792592,0,0,27792592,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,60318976,60260576,69926912,69926912,69926912,69926912,69926912,69926912,-211592,0,687176,898768,3473408,3473408,3473408,3473408,3473408,3473408
2164656,209715200,9417576,200297624,2164656,69926912,60377376,9549536,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,528,1.4351078584E10,7.8180952E7,175200.0,7.8005752E7,2145675.0,2164590,2164621,31,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,60377376,60318976,69926912,69926912,69926912,69926912,69926912,69926912,102992,0,1043784,940792,3473408,3473408,3473408,3473408,3473408,3473408
2168718,209715200,9417576,200297624,2168717,69926912,60377376,9549536,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,529,1.4379062456E10,7.8180952E7,175200.0,7.8005752E7,2149845.0,2168785,2168791,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,0,0,60377376,60377376,69926912,69926912,69926912,69926912,69926912,69926912,340616,0,1384400,1043784,3473408,3473408,3473408,3473408,3473408,3473408
2172838,209715200,9417576,200297624,2172837,69926912,60494176,9432736,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,530,1.4407031744E10,7.8297752E7,175200.0,7.8122552E7,2153883.0,2172825,2172829,4,-27969288,0,0,27969288,27983872,27983872,27983872,27983872,27983872,27983872,116800,0,60494176,60377376,69926912,69926912,69926912,69926912,69926912,69926912,-140208,0,1244192,1384400,3473408,3473408,3473408,3473408,3473408,3473408
2176809,209715200,9417576,200297624,2176809,69926912,60494176,9432736,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,531,1.4434899992E10,7.8297752E7,175200.0,7.8122552E7,2157808.0,2176751,2176754,3,-27868248,0,0,27868248,27983872,27983872,27983872,27983872,27983872,27983872,0,0,60494176,60494176,69926912,69926912,69926912,69926912,69926912,69926912,88208,0,1332400,1244192,3473408,3473408,3473408,3473408,3473408,3473408
2181011,209715200,9417576,200297624,2180995,69926912,60494176,9432736,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,532,1.4462883864E10,7.8385352E7,175200.0,7.8210152E7,2162064.0,2181005,2181010,5,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,60581776,60494176,69926912,69926912,69926912,69926912,69926912,69926912,153144,0,1485544,1332400,3473408,3473408,3473408,3473408,3473408,3473408
2184845,209715200,9417576,200297624,2184801,69926912,60610976,9315936,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,533,1.4490734176E10,7.8414552E7,175200.0,7.8239352E7,2165887.0,2184821,2184833,12,-27850312,0,0,27850312,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,60610976,60581776,69926912,69926912,69926912,69926912,69926912,69926912,-459936,0,1301632,1761568,3473408,3473408,3473408,3473408,3473408,3473408
2188633,209715200,9417576,200297624,2188633,69926912,60640320,9286592,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,534,1.4518718048E10,7.8443896E7,175200.0,7.8268696E7,2169621.0,2188561,2188567,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29344,0,60640320,60610976,69926912,69926912,69926912,69926912,69926912,69926912,-919296,0,927488,1846784,3473408,3473408,3473408,3473408,3473408,3473408
2192522,209715200,9417576,200297624,2192521,69926912,60727848,9199064,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,535,1.4546576648E10,7.8531424E7,175200.0,7.8356224E7,2173567.0,2192509,2192513,4,-27858600,0,0,27858600,27983872,27983872,27983872,27983872,27983872,27983872,87528,0,60727848,60640320,69926912,69926912,69926912,69926912,69926912,69926912,114248,0,1041736,927488,3473408,3473408,3473408,3473408,3473408,3473408
2197030,209715200,9417576,200297624,2196976,69926912,61893464,8033448,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,537,1.4546714672E10,7.969704E7,175200.0,7.952184E7,2178076.0,2197003,2197022,19,-138024,0,0,138024,27983872,27983872,27983872,27983872,27983872,27983872,1165616,0,61893464,60727848,69926912,69926912,69926912,69926912,69926912,69926912,-1030208,0,138024,1168232,3473408,3473408,3473408,3473408,3473408,3473408
2201048,209715200,9417576,200297624,2201047,69926912,62031488,7895424,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,538,1.4574590576E10,7.9835064E7,175200.0,7.9659864E7,2182079.0,2201014,2201025,11,-27875904,0,0,27875904,27983872,27983872,27983872,27983872,27983872,27983872,138024,0,62031488,61893464,69926912,69926912,69926912,69926912,69926912,69926912,1036768,0,1174792,138024,3473408,3473408,3473408,3473408,3473408,3473408
2205101,209715200,9417576,200297624,2205100,69926912,62031488,7895424,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,539,1.4602574448E10,7.9893576E7,175200.0,7.9718376E7,2186206.0,2205141,2205152,11,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58512,0,62090000,62031488,69926912,69926912,69926912,69926912,69926912,69926912,152360,0,1327152,1174792,3473408,3473408,3473408,3473408,3473408,3473408
2209191,209715200,9417576,200297624,2209190,69926912,62148400,7778512,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,540,1.4630421032E10,7.9951976E7,175200.0,7.9776776E7,2190244.0,2209173,2209190,17,-27846584,0,0,27846584,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,62148400,62090000,69926912,69926912,69926912,69926912,69926912,69926912,-23472,0,1303680,1327152,3473408,3473408,3473408,3473408,3473408,3473408
2212922,209715200,9417576,200297624,2212921,69926912,62206800,7720112,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,541,1.4658404904E10,8.0010376E7,175200.0,7.9835176E7,2193874.0,2212815,2212820,5,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,62206800,62148400,69926912,69926912,69926912,69926912,69926912,69926912,195400,0,1499080,1303680,3473408,3473408,3473408,3473408,3473408,3473408
2216939,209715200,9417576,200297624,2216938,69926912,62236000,7690912,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,542,1.4686384368E10,8.0039576E7,175200.0,7.9864376E7,2197967.0,2216909,2216913,4,-27979464,0,0,27979464,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,62236000,62206800,69926912,69926912,69926912,69926912,69926912,69926912,-611496,0,1301632,1913128,3473408,3473408,3473408,3473408,3473408,3473408
2221189,209715200,9417576,200297624,2221188,69926912,62294400,7632512,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,543,1.4714349464E10,8.0097976E7,175200.0,7.9922776E7,2202172.0,2221113,2221118,5,-27965096,0,0,27965096,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,62294400,62236000,69926912,69926912,69926912,69926912,69926912,69926912,4096,0,1305728,1301632,3473408,3473408,3473408,3473408,3473408,3473408
2225126,209715200,9417576,200297624,2225125,69926912,62352800,7574112,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,544,1.4742305256E10,8.0156376E7,175200.0,7.9981176E7,2206110.0,2225051,2225056,5,-27955792,0,0,27955792,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,62352800,62294400,69926912,69926912,69926912,69926912,69926912,69926912,-235272,0,1070456,1305728,3473408,3473408,3473408,3473408,3473408,3473408
2228843,209715200,9417576,200297624,2228842,69926912,62352944,7573968,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,545,1.4770201256E10,8.015652E7,175200.0,7.998132E7,2209853.0,2228793,2228799,6,-27896000,0,0,27896000,27983872,27983872,27983872,27983872,27983872,27983872,144,0,62352944,62352800,69926912,69926912,69926912,69926912,69926912,69926912,30768,0,1101224,1070456,3473408,3473408,3473408,3473408,3473408,3473408
2232651,209715200,9417576,200297624,2232650,69926912,62352944,7573968,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,546,1.4798185128E10,8.0214848E7,175200.0,8.0039648E7,2213727.0,2232669,2232673,4,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58328,0,62411272,62352944,69926912,69926912,69926912,69926912,69926912,69926912,416096,0,1517320,1101224,3473408,3473408,3473408,3473408,3473408,3473408
2236481,209715200,9417576,200297624,2236480,69926912,62469672,7457240,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,547,1.482609056E10,8.0273248E7,175200.0,8.0098048E7,2217512.0,2236454,2236458,4,-27905432,0,0,27905432,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,62469672,62411272,69926912,69926912,69926912,69926912,69926912,69926912,-242360,0,1274960,1517320,3473408,3473408,3473408,3473408,3473408,3473408
2240718,209715200,9417576,200297624,2240717,69926912,62498872,7428040,8,277.0,1184226,1184292,66,141416,0,347056,205640,27983872,27983872,27983872,27983872,27983872,27983872,-17803576,0,46581728,64385304,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1070456,1070456,3473408,3473408,3473408,3473408,3473408,3473408,548,1.485395652E10,8.0302448E7,175200.0,8.0127248E7,2221710.0,2240628,2240656,28,-27865960,0,0,27865960,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,62498872,62469672,69926912,69926912,69926912,69926912,69926912,69926912,335512,0,1610472,1274960,3473408,3473408,3473408,3473408,3473408,3473408
