perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Par:Eden:Space:u(a-b),MaGC:Par:Eden:Space:c(a-b),MaGC:Par:Eden:Space:u(a),MaGC:Par:Eden:Space:u(b),MaGC:Par:Eden:Space:c(a),MaGC:Par:Eden:Space:c(b),MaGC:Par:Eden:Space:i(a),MaGC:Par:Eden:Space:i(b),MaGC:Par:Eden:Space:m(a),MaGC:Par:Eden:Space:m(b),MaGC:CMS:Old:Gen:u(a-b),MaGC:CMS:Old:Gen:c(a-b),MaGC:CMS:Old:Gen:u(a),MaGC:CMS:Old:Gen:u(b),MaGC:CMS:Old:Gen:c(a),MaGC:CMS:Old:Gen:c(b),MaGC:CMS:Old:Gen:i(a),MaGC:CMS:Old:Gen:i(b),MaGC:CMS:Old:Gen:m(a),MaGC:CMS:Old:Gen:m(b),MaGC:Par:Survivor:Space:u(a-b),MaGC:Par:Survivor:Space:c(a-b),MaGC:Par:Survivor:Space:u(a),MaGC:Par:Survivor:Space:u(b),MaGC:Par:Survivor:Space:c(a),MaGC:Par:Survivor:Space:c(b),MaGC:Par:Survivor:Space:i(a),MaGC:Par:Survivor:Space:i(b),MaGC:Par:Survivor:Space:m(a),MaGC:Par:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
2456263,209715200,9419032,200296168,2456262,69926912,64252040,5674872,8,293.0,1299188,1299263,75,400656,0,890344,489688,27983872,27983872,27983872,27983872,27983872,27983872,-17803848,0,46550112,64353960,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,585,1.5885282224E10,8.2201312E7,146000.0,8.2055312E7,2440403.0,2456266,2456272,6,-27971976,0,0,27971976,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,64281240,64252040,69926912,69926912,69926912,69926912,69926912,69926912,-247304,0,1099176,1346480,3473408,3473408,3473408,3473408,3473408,3473408
2460238,209715200,9419032,200296168,2460238,69926912,64339640,5587272,8,293.0,1299188,1299263,75,400656,0,890344,489688,27983872,27983872,27983872,27983872,27983872,27983872,-17803848,0,46550112,64353960,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,586,1.5913257128E10,8.2259712E7,146000.0,8.2113712E7,2444317.0,2460178,2460186,8,-27974904,0,0,27974904,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,64339640,64281240,69926912,69926912,69926912,69926912,69926912,69926912,-138024,0,1099176,1237200,3473408,3473408,3473408,3473408,3473408,3473408
2460349,209715200,9419032,200296168,2460348,69926912,46589032,23337880,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,586,1.5913257128E10,8.2259712E7,146000.0,8.2113712E7,2444317.0,2460178,2460186,8,-27974904,0,0,27974904,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,64339640,64281240,69926912,69926912,69926912,69926912,69926912,69926912,-138024,0,1099176,1237200,3473408,3473408,3473408,3473408,3473408,3473408
2464478,209715200,9419032,200296168,2464477,69926912,46647288,23279624,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,587,1.5941241E10,8.2317968E7,146000.0,8.2171968E7,2448528.0,2464385,2464397,12,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58256,0,46647288,46589032,69926912,69926912,69926912,69926912,69926912,69926912,-198360,0,900816,1099176,3473408,3473408,3473408,3473408,3473408,3473408
2468839,209715200,9419032,200296168,2468838,69926912,46705688,23221224,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,588,1.5969224872E10,8.2376368E7,146000.0,8.2230368E7,2452954.0,2468817,2468823,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,46705688,46647288,69926912,69926912,69926912,69926912,69926912,69926912,-32816,0,868000,900816,3473408,3473408,3473408,3473408,3473408,3473408
2472335,209715200,9419032,200296168,2472334,69926912,46734888,23192024,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,589,1.5997156432E10,8.2405568E7,146000.0,8.2259568E7,2456453.0,2472312,2472322,10,-27931560,0,0,27931560,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,46734888,46705688,69926912,69926912,69926912,69926912,69926912,69926912,573704,0,1441704,868000,3473408,3473408,3473408,3473408,3473408,3473408
2476394,209715200,9419032,200296168,2476393,69926912,46793288,23133624,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,590,1.6025133952E10,8.2463968E7,146000.0,8.2317968E7,2460500.0,2476351,2476369,18,-27977520,0,0,27977520,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,46793288,46734888,69926912,69926912,69926912,69926912,69926912,69926912,-165624,0,1276080,1441704,3473408,3473408,3473408,3473408,3473408,3473408
2480594,209715200,9419032,200296168,2480593,69926912,46822488,23104424,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,591,1.6053069592E10,8.2493168E7,146000.0,8.2347168E7,2464721.0,2480581,2480590,9,-27935640,0,0,27935640,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,46822488,46793288,69926912,69926912,69926912,69926912,69926912,69926912,-379360,0,896720,1276080,3473408,3473408,3473408,3473408,3473408,3473408
2484750,209715200,9419032,200296168,2484748,69926912,46880888,23046024,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,592,1.6080886128E10,8.2551568E7,146000.0,8.2405568E7,2468813.0,2484677,2484682,5,-27816536,0,0,27816536,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,46880888,46822488,69926912,69926912,69926912,69926912,69926912,69926912,404912,0,1301632,896720,3473408,3473408,3473408,3473408,3473408,3473408
2488569,209715200,9419032,200296168,2488568,69926912,46939288,22987624,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,593,1.6108866328E10,8.2609968E7,146000.0,8.2463968E7,2472699.0,2488541,2488568,27,-27980200,0,0,27980200,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,46939288,46880888,69926912,69926912,69926912,69926912,69926912,69926912,-338432,0,963200,1301632,3473408,3473408,3473408,3473408,3473408,3473408
2492822,209715200,9419032,200296168,2492821,69926912,46997688,22929224,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,594,1.6136769064E10,8.2668368E7,146000.0,8.2522368E7,2476898.0,2492761,2492767,6,-27902736,0,0,27902736,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,46997688,46939288,69926912,69926912,69926912,69926912,69926912,69926912,-302680,0,660520,963200,3473408,3473408,3473408,3473408,3473408,3473408
2496527,209715200,9419032,200296168,2496526,69926912,47031256,22895656,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,595,1.6164532712E10,8.2701936E7,146000.0,8.2555936E7,2480636.0,2496501,2496505,4,-27763648,0,0,27763648,27983872,27983872,27983872,27983872,27983872,27983872,33568,0,47031256,46997688,69926912,69926912,69926912,69926912,69926912,69926912,465312,0,1125832,660520,3473408,3473408,3473408,3473408,3473408,3473408
2501119,209715200,9419032,200296168,2501118,69926912,47114488,22812424,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,596,1.6192483872E10,8.2785168E7,146000.0,8.2639168E7,2485235.0,2501098,2501104,6,-27951160,0,0,27951160,27983872,27983872,27983872,27983872,27983872,27983872,83232,0,47114488,47031256,69926912,69926912,69926912,69926912,69926912,69926912,-257832,0,868000,1125832,3473408,3473408,3473408,3473408,3473408,3473408
2505159,209715200,9419032,200296168,2505158,69926912,47143688,22783224,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,597,1.6220460872E10,8.2814368E7,146000.0,8.2668368E7,2489238.0,2505101,2505107,6,-27977000,0,0,27977000,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,47143688,47114488,69926912,69926912,69926912,69926912,69926912,69926912,28720,0,896720,868000,3473408,3473408,3473408,3473408,3473408,3473408
2509220,209715200,9419032,200296168,2509219,69926912,47143688,22783224,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,598,1.6248444744E10,8.2872768E7,146000.0,8.2726768E7,2493379.0,2509242,2509248,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,47202088,47143688,69926912,69926912,69926912,69926912,69926912,69926912,587784,0,1484504,896720,3473408,3473408,3473408,3473408,3473408,3473408
2513933,209715200,9419032,200296168,2513931,69926912,47202088,22724824,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,599,1.6276428616E10,8.2901968E7,146000.0,8.2755968E7,2498086.0,2513949,2513955,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,47231288,47202088,69926912,69926912,69926912,69926912,69926912,69926912,265032,0,1749536,1484504,3473408,3473408,3473408,3473408,3473408,3473408
2517788,209715200,9419032,200296168,2517787,69926912,47231288,22695624,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,600,1.6304412488E10,8.2989568E7,146000.0,8.2843568E7,2501954.0,2517817,2517823,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,47318888,47231288,69926912,69926912,69926912,69926912,69926912,69926912,-47712,0,1701824,1749536,3473408,3473408,3473408,3473408,3473408,3473408
2522007,209715200,9419032,200296168,2522006,69926912,47318888,22608024,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,601,1.633239636E10,8.3018768E7,146000.0,8.2872768E7,2506159.0,2522021,2522028,7,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,47348088,47318888,69926912,69926912,69926912,69926912,69926912,69926912,-206552,0,1495272,1701824,3473408,3473408,3473408,3473408,3473408,3473408
2526218,209715200,9419032,200296168,2526201,69926912,47377288,22549624,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,602,1.6360243984E10,8.3047968E7,146000.0,8.2901968E7,2510338.0,2526202,2526207,5,-27847624,0,0,27847624,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,47377288,47348088,69926912,69926912,69926912,69926912,69926912,69926912,-565736,0,929536,1495272,3473408,3473408,3473408,3473408,3473408,3473408
2529838,209715200,9419032,200296168,2529838,69926912,47464888,22462024,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,603,1.6388188256E10,8.3135568E7,146000.0,8.2989568E7,2513960.0,2529814,2529829,15,-27944272,0,0,27944272,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,47464888,47377288,69926912,69926912,69926912,69926912,69926912,69926912,345424,0,1274960,929536,3473408,3473408,3473408,3473408,3473408,3473408
2534691,209715200,9419032,200296168,2534690,69926912,47494088,22432824,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,604,1.6416172128E10,8.3164768E7,146000.0,8.3018768E7,2518804.0,2534641,2534673,32,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,47494088,47464888,69926912,69926912,69926912,69926912,69926912,69926912,-645912,0,1129944,1775856,3473408,3473408,3473408,3473408,3473408,3473408
2538703,209715200,9419032,200296168,2538702,69926912,47581688,22345224,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,605,1.6444031128E10,8.3252368E7,146000.0,8.3106368E7,2522809.0,2538674,2538678,4,-27859000,0,0,27859000,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,47581688,47494088,69926912,69926912,69926912,69926912,69926912,69926912,116296,0,1246240,1129944,3473408,3473408,3473408,3473408,3473408,3473408
2543029,209715200,9419032,200296168,2543028,69926912,47581688,22345224,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,606,1.647180848E10,8.3252368E7,146000.0,8.3106368E7,2527129.0,2542994,2542998,4,-27777352,0,0,27777352,27983872,27983872,27983872,27983872,27983872,27983872,0,0,47581688,47581688,69926912,69926912,69926912,69926912,69926912,69926912,26672,0,1272912,1246240,3473408,3473408,3473408,3473408,3473408,3473408
2547571,209715200,9419032,200296168,2547569,69926912,47610888,22316024,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,607,1.6499736016E10,8.3281568E7,146000.0,8.3135568E7,2531696.0,2547545,2547565,20,-27927536,0,0,27927536,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,47610888,47581688,69926912,69926912,69926912,69926912,69926912,69926912,-69400,0,1203512,1272912,3473408,3473408,3473408,3473408,3473408,3473408
2551917,209715200,9419032,200296168,2551916,69926912,47698488,22228424,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,608,1.6527665816E10,8.3369168E7,146000.0,8.3223168E7,2535969.0,2551833,2551838,5,-27929800,0,0,27929800,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,47698488,47610888,69926912,69926912,69926912,69926912,69926912,69926912,-128960,0,1074552,1203512,3473408,3473408,3473408,3473408,3473408,3473408
2555420,209715200,9419032,200296168,2555419,69926912,47727688,22199224,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,609,1.6555482976E10,8.3398368E7,146000.0,8.3252368E7,2539510.0,2555374,2555379,5,-27817160,0,0,27817160,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,47727688,47698488,69926912,69926912,69926912,69926912,69926912,69926912,28720,0,1103272,1074552,3473408,3473408,3473408,3473408,3473408,3473408
2559314,209715200,9419032,200296168,2559314,69926912,47727688,22199224,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,610,1.6583466848E10,8.3456768E7,146000.0,8.3310768E7,2543486.0,2559333,2559355,22,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,47786088,47727688,69926912,69926912,69926912,69926912,69926912,69926912,383280,0,1486552,1103272,3473408,3473408,3473408,3473408,3473408,3473408
2563416,209715200,9419032,200296168,2563414,69926912,47815288,22111624,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,611,1.6611389872E10,8.3485968E7,146000.0,8.3339968E7,2547534.0,2563398,2563403,5,-27923024,0,0,27923024,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,47815288,47786088,69926912,69926912,69926912,69926912,69926912,69926912,91104,0,1577656,1486552,3473408,3473408,3473408,3473408,3473408,3473408
2567664,209715200,9419032,200296168,2567663,69926912,47873688,22053224,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,612,1.663935824E10,8.3544368E7,146000.0,8.3398368E7,2551792.0,2567656,2567661,5,-27968368,0,0,27968368,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,47873688,47815288,69926912,69926912,69926912,69926912,69926912,69926912,-340456,0,1237200,1577656,3473408,3473408,3473408,3473408,3473408,3473408
2571509,209715200,9419032,200296168,2571508,69926912,47932088,21994824,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,613,1.6667327496E10,8.3602768E7,146000.0,8.3456768E7,2555599.0,2571449,2571468,19,-27969256,0,0,27969256,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,47932088,47873688,69926912,69926912,69926912,69926912,69926912,69926912,66480,0,1303680,1237200,3473408,3473408,3473408,3473408,3473408,3473408
2575727,209715200,9419032,200296168,2575726,69926912,47961432,21965480,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,614,1.669521748E10,8.3632112E7,146000.0,8.3486112E7,2559851.0,2575693,2575720,27,-27889984,0,0,27889984,27983872,27983872,27983872,27983872,27983872,27983872,29344,0,47961432,47932088,69926912,69926912,69926912,69926912,69926912,69926912,-28720,0,1274960,1303680,3473408,3473408,3473408,3473408,3473408,3473408
2579973,209715200,9419032,200296168,2579973,69926912,47961432,21965480,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,615,1.6723201352E10,8.366124E7,146000.0,8.351524E7,2564122.0,2579985,2579991,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29128,0,47990560,47961432,69926912,69926912,69926912,69926912,69926912,69926912,-135880,0,1139080,1274960,3473408,3473408,3473408,3473408,3473408,3473408
